Date,Open,High,Low,Close,Volume
2026-02-26,14994.410511363638,15072.625,14896.394886363638,15061.734375,308213
2026-02-27,14959.758793597926,15040.943454158814,14656.801401748755,14709.2744140625,478164
2026-03-02,14263.748579545456,14537.994318181818,14062.767045454546,14244.9375,603744
2026-03-04,14009.304154729216,14042.966086973796,13656.84392299186,14017.224609375,710366
2026-03-05,14157.812411929848,14425.127751176076,13940.989970096796,14271.6689453125,448650
2026-03-06,14196.425075537203,14322.162294631507,13974.652342646463,14018.21484375,390629
2026-03-09,13662.784090909092,13662.784090909092,13232.109375,13373.6875,676224
2026-03-10,13584.569865803818,13770.700551232805,13370.717588927962,13729.1181640625,353715
2026-03-11,13712.286931818182,13809.3125,13307.353693181818,13362.796875,392182
2026-03-12,13296.462701632272,13296.462701632272,12837.076350660018,12881.62890625,544683
2026-03-13,12770.74317057757,12833.116751455653,12358.879525414359,12465.8056640625,939594
2026-03-16,12407.391522179,12745.99093971692,12276.70402769068,12630.154296875,1416170
2026-03-17,12662.826266881311,12969.74386990971,12559.860361349203,12843.0166015625,1178941
2026-03-18,12969.744674710682,13044.988994960913,12885.589842851874,12918.26171875,458827
2026-03-19,12641.045184637669,12710.34916043064,12380.660247015512,12473.7255859375,569346
2026-03-20,12479.66628198841,12629.16486259771,12431.153497552277,12475.7060546875,725481
2026-03-23,12376.70064340095,12376.70064340095,12155.917966536828,12232.15234375,517985
2026-03-24,12474.716088585124,12524.218930206494,12209.380857494583,12340.068359375,583568
2026-03-25,12424.223099010576,12652.926225623967,12381.65065552843,12584.6123046875,540649
2026-03-27,12500.456933979993,12520.258069627038,12219.280807791944,12265.8134765625,775339
2026-03-30,12177.698331225622,12300.465371312774,12079.682710510879,12183.638671875,635675
2026-04-01,12771.733320759053,12771.733320759053,12210.371088753596,12384.62109375,501882
2026-04-02,12265.813485067121,12546.989611450128,12117.30496761131,12505.4072265625,438227
2026-04-06,12505.407582074968,12593.522638270413,12296.50559491498,12561.8408203125,382650
2026-04-07,12514.318094135802,12707.379172328561,12371.749913316533,12670.7470703125,359542
2026-04-08,13217.258609860912,13608.331055620842,13078.650654401696,13466.7529296875,1026292
2026-04-09,13435.070756764433,13636.052286876678,13197.457125104635,13453.8818359375,549914
2026-04-10,13514.27512620017,13659.813473713095,13454.871719052036,13572.6884765625,471921
2026-04-13,13268.740931322174,13286.56195331619,12837.076176356015,12945.982421875,1347910
2026-04-15,13118.253017944822,13339.035691378913,13068.750176367672,13156.865234375,699458
2026-04-16,13246.959781882733,13301.412905051908,13105.381661642881,13202.4072265625,527309
2026-04-17,13167.755681818182,13511.305397727274,13124.193181818182,13319.234375,549308
2026-04-20,13340.025034560875,13398.43838449698,13196.466801667055,13316.263671875,348629
2026-04-21,13322.204012981949,13408.338952721057,13287.552025730583,13327.154296875,292879
2026-04-22,13318.244228637906,13395.468659936876,13167.755593286065,13204.3876953125,434640
2026-04-23,13118.252572752423,13225.178706930328,12994.495473009474,13029.1474609375,541086
2026-04-24,13068.75035925046,13121.22337205654,12848.957739572155,12918.26171875,464098
2026-04-27,13022.217329545456,13138.053977272728,12913.311079545456,13090.53125,312786
