Date,Open,High,Low,Close,Volume
2026-02-26,1268.2155276948338,1274.9767409546623,1262.746938590701,1273.286376953125,779191
2026-02-27,1264.735530656956,1270.5024550535557,1253.301207856205,1257.4771728515625,2081751
2026-03-02,1246.0428072698392,1264.7354872341987,1237.5913515768434,1260.0623779296875,1608917
2026-03-04,1228.941155870002,1246.7389525476067,1193.1467532718466,1206.072509765625,1682849
2026-03-05,1207.5638418161982,1246.2417034285402,1207.5638418161982,1240.971923828125,1696077
2026-03-06,1233.614197146811,1241.9662482319904,1222.1798747276082,1226.6541748046875,1140348
2026-03-09,1196.1295694610901,1206.072458650293,1163.5168443712416,1185.7889404296875,2145649
2026-03-10,1189.2689807141355,1212.9331061121027,1188.3740963906027,1207.3651123046875,1131600
2026-03-11,1205.0782159178107,1215.9159898240475,1164.312368679667,1172.06787109375,1802500
2026-03-12,1168.2895159963018,1175.7466831196825,1143.4322922516997,1165.9031982421875,1265744
2026-03-13,1160.0367886224938,1162.5225108243703,1109.1292464773232,1112.9075927734375,2284551
2026-03-16,1115.0950341271562,1143.4322686101023,1113.7030053516075,1139.057373046875,2593202
2026-03-17,1140.449348661985,1162.6220392994442,1132.6938468262686,1160.533935546875,1760476
2026-03-18,1157.650582150502,1177.3374289910473,1153.4744960644566,1173.5592041015625,1284823
2026-03-19,1152.6792369160912,1159.2415197606003,1120.2653198048297,1124.44140625,2207126
2026-03-20,1132.5944762468496,1179.7237949861621,1131.5007827174484,1162.9202880859375,3580084
2026-03-23,1147.2105816684816,1147.2105816684816,1096.203512535915,1103.262939453125,2532216
2026-03-24,1125.4356944984984,1136.1739424082496,1105.6493199831598,1127.225341796875,1218013
2026-03-25,1133.4893270842344,1163.417398200161,1130.804795648297,1149.39794921875,1632217
2026-03-27,1143.432292396779,1144.2277721059725,1120.464241928485,1123.8448486328125,2750813
2026-03-30,1123.54652265451,1130.0094008821688,1107.6378993248886,1116.08935546875,2454814
2026-04-01,1135.3785183097884,1152.3808342120562,1128.0207561808263,1133.8870849609375,2025282
2026-04-02,1128.517913734701,1139.2562825203827,1100.08127516104,1134.781982421875,2208479
2026-04-06,1125.53501655261,1139.1567257125093,1108.7315101404001,1127.1258544921875,3213623
2026-04-07,1132.4950600151647,1150.9888093281384,1115.8904838916856,1145.3214111328125,3158128
2026-04-08,1163.3179799147686,1197.72035060172,1163.3179799147686,1187.479248046875,2383883
2026-04-09,1180.4197590323151,1211.0439063631763,1178.2323719543217,1202.791259765625,2563654
2026-04-10,1203.0895474334789,1217.8050714389517,1197.0244095268336,1207.8621826171875,1719725
2026-04-13,1192.251782775604,1206.4701624405513,1182.5078244852511,1197.3226318359375,1031668
2026-04-15,1215.915994008888,1224.9639992743498,1203.6861912460877,1211.6405029296875,1404182
2026-04-16,1214.2256174844927,1235.8017605286104,1204.3822539756416,1207.961669921875,2686363
2026-04-17,1206.0724176219803,1235.205130504568,1191.7546334019605,1233.216552734375,1875945
2026-04-20,1234.011918176759,1271.6954914151383,1225.9582024353913,1267.22119140625,4606071
2026-04-21,1277.064749759997,1288.9962171422956,1266.425785186883,1272.2921142578125,2108883
2026-04-22,1275.6727316628103,1279.2521476329057,1251.213247598468,1256.1846923828125,2882614
2026-04-23,1256.1846403270818,1262.6475182789109,1243.8554334981914,1249.8211669921875,1715185
2026-04-24,1256.781211145194,1260.758366876666,1239.3811548200033,1248.528564453125,1996768
2026-04-27,1265.729835367331,1289.5927702053639,1260.8577952299333,1275.3743896484375,2309506
2026-04-28,1276.6669573012023,1299.3367929427295,1268.3149062031048,1274.2806396484375,1902689
