Date,Open,High,Low,Close,Volume
2026-02-26,1331.790592094009,1361.2256112200141,1325.94256559387,1327.30712890625,1587449
2026-02-27,1355.767479707542,1374.6761225588132,1319.7046495499726,1323.408447265625,2601590
2026-03-02,1301.185906622473,1328.2818105464978,1288.7100690649931,1311.322509765625,1564363
2026-03-04,1287.54044600114,1327.6968453251834,1287.54044600114,1316.9754638671875,1820421
2026-03-05,1323.603257490986,1332.0828478526253,1285.883536256939,1299.5289306640625,1210010
2026-03-06,1296.3124671953783,1325.0652625203886,1292.998561904613,1297.9693603515625,1033627
2026-03-09,1271.945750741986,1306.4491305348056,1271.0685229802766,1302.4530029296875,1032250
2026-03-10,1306.0592668456532,1313.7591922891556,1283.3493827486914,1302.745361328125,1069187
2026-03-11,1309.860449203027,1321.0691662892568,1296.5073844176088,1300.60107421875,1499971
2026-03-12,1300.6011254128366,1322.1413326916006,1293.3885355560294,1315.611083984375,3067753
2026-03-13,1308.4958875916375,1308.4958875916375,1286.3709022978353,1299.0416259765625,1150005
2026-03-16,1290.4644978157662,1312.297153598662,1282.5696859374982,1305.5718994140625,2062060
2026-03-17,1306.9364929233923,1320.4844449172053,1284.8113877163782,1307.813720703125,1634005
2026-03-18,1312.6869855915875,1369.1203428221559,1310.250308026247,1350.1142578125,2969039
2026-03-19,1329.548813645286,1344.3638856401308,1297.3846675888738,1306.64404296875,1219405
2026-03-20,1326.234820344752,1355.7674000875506,1321.2640218971198,1349.7244873046875,3397016
2026-03-23,1331.4006236522873,1378.7696117962134,1323.2133632250711,1348.9447021484375,3647386
2026-03-24,1378.1848321986852,1402.746494488095,1364.5394378204803,1396.4111328125,3988700
2026-03-25,1386.372170583043,1392.5125270114963,1357.7168169817182,1372.82421875,4938929
2026-03-27,1359.6660781279838,1385.007524745423,1350.406703402381,1356.3521728515625,2584016
2026-03-30,1345.046018038182,1385.9822011958656,1332.4727379869282,1348.9447021484375,3048646
2026-04-01,1376.8203490919684,1386.7620655331336,1359.6661618138685,1368.925537109375,1624500
2026-04-02,1354.792723508498,1410.3489718825876,1348.4573618518036,1404.98828125,2501510
2026-04-06,1398.653035580022,1427.7957254132245,1397.3859155522457,1412.7857666015625,1476736
2026-04-07,1398.6529308432007,1444.4624693446854,1395.0466956163577,1436.080322265625,1673236
2026-04-08,1446.4118253952167,1455.1838647675595,1409.179439206187,1414.6375732421875,2736951
2026-04-09,1415.222405080851,1426.9184580154035,1397.28843345219,1424.5792236328125,1805451
2026-04-10,1423.9943967334452,1423.9943967334452,1389.880910158722,1403.72119140625,2045026
2026-04-13,1389.4910228139352,1402.9415308733173,1377.1127480905207,1399.0428466796875,1285567
2026-04-15,1418.146345747407,1448.0686987158047,1413.2729906073816,1446.2169189453125,1678561
2026-04-16,1452.0650614047113,1473.215376814926,1442.025901420895,1453.234619140625,1768783
2026-04-17,1448.3612502603708,1483.9367453037783,1437.5424248784675,1473.117919921875,1859402
2026-04-20,1472.6305279037063,1492.513841317365,1458.302791939005,1466.295166015625,1341688
2026-04-21,1462.9812635740996,1472.630530880362,1451.2852108340003,1462.786376953125,2001948
2026-04-22,1426.3336174277256,1464.73568002968,1368.5355774198156,1425.5538330078125,11668801
2026-04-23,1432.9613047501925,1436.5676589583873,1378.0873969936933,1385.494873046875,4101549
2026-04-24,1371.459690224622,1390.5632201172343,1313.2718727552126,1324.0906982421875,3693260
2026-04-27,1328.3792487414287,1365.0268578300092,1325.7475654185482,1360.73828125,1834277
2026-04-28,1357.2294810949656,1377.2102382672795,1348.554884673256,1372.434326171875,2009200
2026-04-29,1378.1848479623422,1426.9183998704875,1369.6076952351495,1422.8248291015625,3334783
2026-04-30,1422.7273477620297,1444.4625607410608,1408.9845091377047,1436.1778564453125,2635309
2026-05-01,1436.1778564453125,1436.1778564453125,1436.1778564453125,1436.1778564453125,0
2026-05-04,1446.411872839496,1454.599133651249,1418.341298335886,1434.325927734375,1483759
2026-05-05,1427.893073228236,1446.2169363668247,1410.4464378210987,1415.417236328125,711081
2026-05-06,1430.7197255302997,1443.0980008574127,1418.5363368310132,1429.550048828125,877900
