Date,Open,High,Low,Close,Volume
2026-02-26,179.61440319371602,182.84452896308343,178.56705318307593,182.52151489257812,17206460
2026-02-27,183.14795807337123,184.95879041358242,181.8363360739596,183.50033569335938,24422609
2026-03-02,177.47076438083775,178.53768008246774,173.10521309672322,175.31735229492188,31464579
2026-03-04,171.29438782032804,172.43961136375884,165.62699721785987,166.83094787597656,27718538
2026-03-05,167.37907960695765,171.7054844337559,165.69549936576388,167.9076385498047,32355154
2026-03-06,168.41663347774556,169.278004289731,164.4915504561933,165.1082000732422,20979104
2026-03-09,154.65436486355773,158.71648302968705,152.99036519077052,157.80618286132812,40458725
2026-03-10,160.95799649531793,163.32675136647265,155.75063996689786,156.55328369140625,26772223
2026-03-11,157.10143142692996,159.53871134740965,156.27922191243778,157.2286834716797,22703344
2026-03-12,156.0095349043777,160.8166964408037,152.69904382774317,158.7451629638672,21636039
2026-03-13,157.58550405975714,158.9235692235541,154.4236817733715,155.15713500976562,11958819
2026-03-16,151.65831447630657,153.23428001716835,145.5824767695409,147.64410400390625,35687077
2026-03-17,147.6837441042275,148.47667998327717,144.22456908292017,145.3842315673828,19101788
2026-03-18,145.5031745620071,147.76303187460016,144.67059873610296,146.96018981933594,20318430
2026-03-19,144.60121993677268,145.33468828634503,140.79514578957435,141.46913146972656,20076945
2026-03-20,142.33145052924007,146.8214315163455,142.33145052924007,143.32261657714844,34636614
2026-03-23,140.24008431062367,141.4294804987672,136.53311798564982,136.8899383544922,21048472
2026-03-24,140.32929457824164,141.24116555148422,135.8095797004332,137.4747314453125,30509694
2026-03-25,140.07159186169218,140.43831845636754,137.77207939217638,139.27865600585938,22848464
2026-03-27,141.72683912283344,143.09463798933885,136.13666319835042,136.54302978515625,29985724
2026-03-30,134.18406024959495,137.40534980552812,132.85588629229846,134.20387268066406,28375902
2026-04-01,138.7632466007821,138.7632466007821,133.31183334146567,134.52105712890625,26367709
2026-04-02,133.01448789842323,133.48033717640473,129.06965104614895,132.9451141357422,22834708
2026-04-06,132.94510930916564,133.60918875869075,129.3570778649337,132.86581420898438,25356388
2026-04-07,131.13127038728913,133.6587468193014,130.536564712465,133.2523651123047,20626751
2026-04-08,141.7367497620438,143.0252686937703,139.85354025536256,142.0836639404297,45807508
2026-04-09,141.62771129720826,141.62771129720826,139.25882512600322,140.41848754882812,22052191
2026-04-10,141.00328466435622,142.8270417919433,140.65638560197416,141.69711303710938,13681094
2026-04-13,137.87120515051006,140.15087499187646,136.34480094695846,139.83370971679688,21941388
2026-04-15,143.66951472307886,144.38315548303953,142.82703266200969,143.9371337890625,16020870
2026-04-16,144.71023730437872,145.1364314287037,142.23232228204347,142.91622924804688,13154143
2026-04-17,143.12437194661857,145.0373302926237,142.14312723389523,144.59130859375,11855228
2026-04-20,143.72898605087525,146.56372160981863,143.02526661215506,145.5725555419922,14174808
2026-04-21,145.7608754820863,147.02956680388493,145.701407939501,146.0086669921875,8952350
2026-04-22,145.14635660163867,146.59345054346585,144.80936377945903,146.0582275390625,7680576
2026-04-23,145.10671047139823,146.0483303622259,143.8182066452024,144.19483947753906,11146793
2026-04-24,143.719073752054,144.31377941717705,141.63761904811656,142.2025909423828,8204012
2026-04-27,142.72791145186454,145.30494923600958,142.42065239566134,144.9679412841797,8409968
2026-04-28,144.85891737718273,144.89857249004797,143.03517540923164,144.1056365966797,11294936
2026-04-29,144.81926617032119,145.98883480134677,142.66843774581335,142.91622924804688,12575213
2026-04-30,141.24116921047752,142.13321265063013,139.87335515318205,140.99337768554688,16384926
2026-05-01,140.99337768554688,140.99337768554688,140.99337768554688,140.99337768554688,0
2026-05-04,142.23233201950714,143.14420299527558,140.74558290432066,141.00328063964844,9094894
2026-05-05,140.74557574017848,141.36009383683097,139.25882670066954,140.88433837890625,8418500
2026-05-06,142.23232758758257,147.4359493285917,141.95480230464824,146.90072631835938,16440452
2026-05-07,147.5846149732516,147.98109045737988,143.84792995079982,145.59237670898438,17332587
2026-05-08,144.5120143881619,145.0075974175287,142.916236428641,143.4118194580078,9904272
2026-05-11,141.73674593077203,141.73674593077203,138.80288775205335,139.12997436523438,11542960
2026-05-12,138.15864017220204,138.5253667844756,136.03754535235998,136.4340057373047,13482227
2026-05-13,136.7809187279152,141.34028873511002,136.62232852571844,140.43832397460938,15901973
2026-05-14,141.73675084820312,141.73675084820312,137.8712091473953,139.0209503173828,14516032
2026-05-15,139.2588313591726,139.95264457602096,132.85589196027186,133.29200744628906,30353032
2026-05-18,132.81625551323756,132.81625551323756,129.37690798517673,130.64559936523438,15772188
2026-05-19,132.91537541401814,134.98690886085646,132.16207952499045,133.8074188232422,22333093
2026-05-20,133.48033184900223,137.29632723999686,131.8250863391716,136.820556640625,24216502
2026-05-21,138.36678182498545,139.7544081972044,137.01879543883283,139.28855895996094,26345901
2026-05-22,139.28856389173026,139.3182976633311,136.81064876503757,138.23793029785156,12077225
2026-05-25,142.78737359308977,144.01642489539793,141.88540889036346,142.6783447265625,24525241
2026-05-26,142.43055418354822,142.83693588188993,140.31938084327226,141.12222290039062,9355269
2026-05-27,140.83477855458264,143.57040649580617,140.17069912473312,142.66844177246094,10981894
2026-05-28,142.66844177246094,142.66844177246094,142.66844177246094,142.66844177246094,0
2026-05-29,144.71024002452896,145.70140605209423,138.39651726861607,139.00112915039062,36212028
2026-06-01,139.25883182099463,140.23017032780356,137.3756223513047,137.5738525390625,13055381
2026-06-02,136.7710160220353,138.40643404267956,136.0970152073978,137.6035919189453,9425916
2026-06-03,136.96923917719204,137.10800181954417,135.39328878390842,136.16639709472656,14280727
2026-06-04,136.4736551489001,138.75334007708207,135.59151797385502,137.72251892089844,10664527
2026-06-05,137.77208835618381,138.15864253150397,136.42410185076065,137.0386199951172,10644029
2026-06-08,135.53205888370562,135.7798504103969,134.0552159399875,134.40213012695312,9213602
2026-06-09,135.78975227583842,137.2170338436863,135.14550037668207,136.90977478027344,12417792
2026-06-10,136.90976438444682,138.48571469428296,135.2941589651848,135.67080688476562,10347575
2026-06-11,133.80741894933738,134.4516708428292,132.37023117801365,133.05413818359375,11817601
2026-06-12,135.78974961035632,140.20043553275528,135.52213054063955,139.6949462890625,18813847
2026-06-15,145.70141394868068,147.15842929808701,142.93606723645703,143.21359252929688,23010555
2026-06-16,143.66951953946008,144.16510257693596,142.4602957180994,143.82810974121094,10255674
2026-06-17,145.70140484321232,146.1672540822223,143.66951147876344,144.13536071777344,14039760
2026-06-18,144.51201584088656,145.94920361569908,143.89748259397825,144.81927490234375,10920308
2026-06-19,143.69924368769074,144.45253953355913,141.40965262773403,142.16293334960938,15764700
2026-06-22,144.1452654329377,144.1452654329377,142.27196228084082,143.10455322265625,10482678
2026-06-23,143.7190786236374,144.6606833553383,141.53851631759474,141.90524291992188,14059612
2026-06-24,142.71800767807395,145.50318191130773,141.98453934259132,145.00759887695312,17387166
2026-06-25,146.6925742645129,146.93045955930924,142.11339198863644,142.61888122558594,14235354
2026-06-26,142.61888122558594,142.61888122558594,142.61888122558594,142.61888122558594,0
2026-06-29,142.0340996886515,142.14312856041533,137.67295994209223,137.9504852294922,14942414
2026-06-30,138.27756871780394,138.9912094761211,137.157561377551,138.1487274169922,19013315
2026-07-01,138.46590064786272,139.08043391197168,137.19720925433913,138.59475708007812,10736348
2026-07-02,139.06059571919792,142.49994302070374,139.06059571919792,140.36892700195312,23991977
2026-07-03,141.06275937770337,141.06275937770337,139.76431914913312,140.30946350097656,5661461
2026-07-06,140.34912578284897,142.48012684784504,139.67512497050032,140.42840576171875,8310545
2026-07-07,141.48895261683202,142.8369390400677,140.54734790092326,140.92398071289062,16961635
2026-07-08,138.46589037322258,139.11015736249837,135.39328477665313,136.4141845703125,33976686
2026-07-09,136.41419563436585,137.46482928400553,135.39329575790507,137.0386199951172,14352065
2026-07-10,138.1487250483376,139.30838747972138,137.47472428859714,137.73243713378906,8402022
2026-07-13,135.7897472928596,138.9317418204502,135.41309935850077,138.71368408203125,11620086
2026-07-14,136.77100819589583,137.46482140362036,135.49239552652375,135.8393096923828,14151551
2026-07-15,136.68178915165296,139.25882687292,135.9483359706104,139.00112915039062,21309498
2026-07-16,139.25882914084303,142.12329840219672,138.10907290038438,140.54734802246094,22023161
2026-07-17,140.4482301907489,141.04293588698965,138.9515748580016,140.43832397460938,11266555
2026-07-20,138.95157241643818,141.88541548555597,138.53528448598203,141.15196228027344,13180933
2026-07-21,141.72684432620386,142.71801041391325,140.9735484201884,142.0341033935547,12235450
2026-07-22,141.19160226149125,141.90524303480936,139.82380338262647,140.7753143310547,9024642
2026-07-23,138.96148526114678,141.07267391001952,137.61349874984688,138.6839599609375,9748345
2026-07-24,137.6234130780952,137.66305306582197,135.57169208037877,137.24676513671875,11902268
2026-07-27,139.25882757903125,140.7455766279177,138.67404324956098,140.2698211669922,8260417
2026-07-28,140.74557740282188,141.68718211416882,139.7841451359958,140.0319366455078,5767618
2026-07-29,140.10133535356246,140.51762330385938,138.31723333515097,138.87228393554688,7526333
2026-07-30,138.76324867180716,139.6453858619753,138.1487305530815,138.7037811279297,6997658
2026-07-31,138.9614812089649,139.44715803216587,137.63332229326528,138.93174743652344,9626379
2026-08-03,141.26098858060192,143.91730631439802,141.12222593964233,142.43055725097656,17986947
2026-08-04,142.20259679879345,142.5495109717346,140.34912109375,140.34912109375,7539898
2026-08-05,142.618876407505,143.3226109283407,141.67727172390246,142.7279052734375,8582513
2026-08-06,142.72790860899016,143.47128313299532,141.04292937937717,141.39974975585938,9474034
2026-08-07,140.735667905719,142.13320049254713,140.55725015855367,142.11338806152344,5173696
2026-08-10,141.73674097195476,141.74664718752504,140.24999194078043,140.74557495117188,4186115
2026-08-11,140.24999367850168,140.3491163314054,138.1685389594707,138.76324462890625,13163732
2026-08-12,139.38768970489176,140.7951437138666,138.05951567265313,139.3579559326172,10106894
2026-08-13,139.65529430375926,140.29956132868574,138.57492690878286,140.25,6668159
2026-08-14,140.85000610351562,140.85000610351562,138.82000732421875,139.39999389648438,9237608
2026-08-17,139.1999969482422,139.8000030517578,138.1199951171875,138.61000061035156,8148346
2026-08-18,138.1199951171875,139.1999969482422,137.75,137.8000030517578,8312830
2026-08-19,137.5,138.10000610351562,136.25,136.3000030517578,8396247
